sex,age,exercise,innovation,user,try,train,cv
0,20~29,1,0.572048089,0,0,TRUE,0
0,10~19,0,0.598037532,0,0,TRUE,4
0,30~39,1,0.603805355,0,1,TRUE,3
0,30~39,1,0.42106857,0,1,TRUE,3
1,10~19,0,0.541345322,0,0,TRUE,4
0,30~39,0,0.8430017,0,1,TRUE,1
1,20~29,0,0.1404624,0,0,TRUE,3
1,10~19,1,0.339298495,0,1,TRUE,1
0,30~39,1,0.079193608,0,1,TRUE,1
1,30~39,1,0.464350424,0,0,FALSE,4
1,30~39,0,0.65408348,1,1,TRUE,0
1,20~29,0,0.756181803,0,0,TRUE,2
1,20~29,0,0.726663806,0,1,TRUE,0
0,10~19,0,0.669811733,0,1,FALSE,1
1,10~19,1,0.087932587,0,1,FALSE,3
1,30~39,1,0.239631055,0,1,TRUE,1
1,30~39,0,0.184740989,0,0,TRUE,2
1,30~39,1,0.169757328,0,0,TRUE,3
1,20~29,0,0.79946622,0,1,TRUE,0
0,20~29,0,0.065352558,0,1,FALSE,3
1,30~39,0,0.244819585,0,1,TRUE,0
1,30~39,1,0.608292163,0,0,TRUE,3
0,20~29,0,0.964635207,0,1,FALSE,4
1,10~19,1,0.93284054,1,1,TRUE,1
1,30~39,0,0.202632734,0,0,TRUE,0
0,30~39,0,0.451851633,0,0,TRUE,1
0,20~29,1,0.447743052,0,1,FALSE,3
0,30~39,1,0.157094324,0,1,TRUE,2
0,20~29,0,0.896903286,0,1,TRUE,4
1,20~29,1,0.071167464,0,1,TRUE,3
1,20~29,0,0.134234633,0,0,TRUE,2
0,20~29,1,0.27954523,0,0,TRUE,1
1,30~39,0,0.040174223,0,1,TRUE,1
0,30~39,1,0.264161251,0,0,FALSE,3
1,30~39,0,0.450336422,0,0,TRUE,0
0,20~29,1,0.32958366,1,1,TRUE,4
0,20~29,1,0.57557797,0,1,TRUE,1
0,20~29,0,0.685334909,0,1,TRUE,4
0,30~39,1,0.112954629,0,1,TRUE,3
0,10~19,1,0.964642256,0,1,TRUE,1
0,10~19,1,0.640369848,0,1,FALSE,3
0,30~39,1,0.526205651,0,0,TRUE,2
1,10~19,0,0.949454174,1,0,TRUE,4
1,20~29,1,0.427711491,0,1,FALSE,4
1,10~19,1,0.315036393,0,0,FALSE,4
0,10~19,0,0.925519917,0,1,TRUE,1
1,30~39,1,0.069133286,1,0,TRUE,1
0,10~19,0,0.922014818,0,0,TRUE,1
1,10~19,1,0.30415521,0,1,TRUE,3
0,30~39,0,0.691499816,0,1,TRUE,3
0,30~39,0,0.491665216,0,0,TRUE,0
1,30~39,0,0.639824222,1,0,TRUE,4
0,20~29,0,0.778034786,0,0,FALSE,1
1,10~19,1,0.119181888,0,1,TRUE,1
0,30~39,1,0.066170031,1,1,FALSE,4
1,10~19,0,0.248747339,0,1,TRUE,0
0,20~29,0,0.204789934,0,1,TRUE,4
0,30~39,1,0.45377366,1,1,FALSE,3
1,20~29,1,0.815683603,0,1,FALSE,0
0,30~39,0,0.543571562,0,1,FALSE,2
1,20~29,0,0.155843641,0,0,TRUE,4
1,10~19,0,0.419545646,1,1,TRUE,3
1,30~39,1,0.530723116,1,1,FALSE,4
0,20~29,0,0.551387606,0,0,TRUE,1
0,30~39,1,0.942902153,0,0,TRUE,0
0,20~29,0,0.853182722,0,1,TRUE,2
0,10~19,1,0.259002789,1,1,TRUE,1
1,30~39,1,0.12158723,0,1,TRUE,4
1,30~39,0,0.3051079,0,0,TRUE,0
0,10~19,0,0.528362766,0,0,TRUE,1
1,10~19,1,0.346814993,0,1,TRUE,1
0,10~19,0,0.691539037,0,1,TRUE,4
0,20~29,1,0.707071696,0,1,TRUE,3
1,10~19,1,0.749051961,0,1,FALSE,4
0,30~39,0,0.562752338,0,0,TRUE,3
0,10~19,1,0.834142656,0,1,TRUE,4
0,30~39,0,0.210288838,1,1,TRUE,4
0,20~29,0,0.168986712,0,0,TRUE,3
1,30~39,0,0.256651235,0,0,FALSE,4
1,30~39,1,0.072665209,1,1,TRUE,1
0,30~39,0,0.037942835,1,1,TRUE,1
1,10~19,1,0.705403226,0,1,FALSE,4
0,20~29,1,0.6856701,0,1,TRUE,3
1,10~19,1,0.951119477,0,1,TRUE,4
0,30~39,0,0.195029014,0,0,TRUE,0
1,20~29,1,0.742652202,0,1,FALSE,3
0,30~39,0,0.914153177,0,0,TRUE,0
0,10~19,1,0.626195547,0,1,TRUE,0
1,20~29,0,0.822235131,0,0,TRUE,0
0,20~29,0,0.626262111,0,1,TRUE,2
0,10~19,1,0.91188685,0,0,TRUE,1
0,10~19,1,0.908517445,0,0,FALSE,4
0,30~39,0,0.059489865,0,0,TRUE,4
0,10~19,0,0.479811396,0,1,TRUE,4
0,20~29,0,0.065900378,1,0,TRUE,2
0,20~29,1,0.59076616,0,0,TRUE,3
1,30~39,1,0.001127915,1,1,FALSE,4
0,10~19,0,0.333148062,1,1,TRUE,3
1,20~29,0,0.819178028,0,0,FALSE,1
0,20~29,1,0.115297679,0,1,TRUE,3
1,20~29,0,0.585593556,0,1,TRUE,4
1,20~29,1,0.382557538,1,1,FALSE,4
0,20~29,1,0.826792775,0,1,TRUE,0
1,20~29,1,0.677233398,0,1,TRUE,0
0,30~39,1,0.518159308,0,1,TRUE,2
0,30~39,1,0.850153111,1,1,FALSE,0
0,30~39,1,0.581726344,0,1,TRUE,0
1,10~19,1,0.512882515,0,1,TRUE,1
0,20~29,1,0.880425104,0,1,TRUE,4
0,30~39,0,0.111158139,0,0,TRUE,1
0,30~39,1,0.76045317,0,0,TRUE,4
1,20~29,1,0.356846646,0,1,TRUE,3
0,20~29,1,0.678535759,0,1,TRUE,3
1,10~19,0,0.566419696,0,1,TRUE,1
0,30~39,1,0.249964794,0,1,TRUE,0
0,30~39,0,0.78383131,0,0,FALSE,1
1,20~29,1,0.775583756,0,1,TRUE,0
1,20~29,1,0.383716901,0,0,TRUE,4
1,10~19,1,0.690160677,0,1,TRUE,0
0,10~19,0,0.748316284,0,0,FALSE,0
0,10~19,0,0.304940429,0,1,TRUE,3
0,10~19,1,0.906074575,0,1,FALSE,3
0,30~39,1,0.037876362,1,1,TRUE,0
0,20~29,0,0.808533404,0,0,TRUE,3
0,30~39,1,0.566322404,0,1,TRUE,0
0,20~29,0,0.840170606,0,0,FALSE,4
1,20~29,1,0.622128401,1,1,TRUE,0
0,10~19,0,0.731286071,1,0,TRUE,1
0,10~19,0,0.301378248,0,1,TRUE,4
1,20~29,0,0.843633427,0,0,FALSE,2
1,30~39,0,0.270948145,0,0,TRUE,1
0,10~19,1,0.676577925,0,1,TRUE,0
0,10~19,1,0.302845362,1,1,TRUE,4
1,10~19,1,0.684708351,0,1,TRUE,2
0,10~19,1,0.721380174,0,1,TRUE,3
0,30~39,1,0.944728115,0,1,TRUE,2
0,30~39,1,0.090393938,0,0,FALSE,4
1,30~39,1,0.015960407,0,1,TRUE,1
1,20~29,1,0.27892312,0,0,TRUE,4
0,20~29,1,0.598285894,0,0,TRUE,2
1,20~29,1,0.361716072,0,0,TRUE,1
0,20~29,1,0.16667153,0,1,TRUE,4
1,20~29,0,0.820165852,0,0,FALSE,0
1,30~39,0,0.036454702,0,1,TRUE,0
0,10~19,1,0.607428604,0,1,TRUE,3
0,20~29,0,0.392216174,0,0,TRUE,3
0,30~39,1,0.474626432,0,1,TRUE,4
1,20~29,1,0.734457086,0,1,TRUE,3
0,20~29,0,0.602112764,0,1,FALSE,0
1,20~29,0,0.263876993,0,1,TRUE,2
0,20~29,1,0.42368613,0,1,FALSE,2
0,10~19,0,0.548220162,0,1,FALSE,1
0,20~29,0,0.853022129,1,1,TRUE,3
1,30~39,0,0.029466614,0,0,TRUE,0
1,10~19,0,0.221324725,0,1,FALSE,3
0,20~29,1,0.084646003,0,0,TRUE,2
0,30~39,1,0.499857166,0,0,TRUE,1
1,20~29,1,0.179426364,0,1,TRUE,2
0,10~19,1,0.023261867,0,1,TRUE,2
0,30~39,0,0.456687156,0,0,FALSE,0
0,20~29,1,0.539385697,0,1,TRUE,3
1,30~39,1,0.841197077,0,1,TRUE,2
1,20~29,1,0.233151851,0,1,TRUE,0
1,10~19,0,0.182338084,0,0,TRUE,0
1,20~29,1,0.555561505,0,1,FALSE,3
0,10~19,0,0.891070564,1,1,TRUE,3
1,10~19,0,0.592737308,1,1,TRUE,2
0,30~39,0,0.429659285,1,1,TRUE,2
1,10~19,1,0.102511412,0,1,FALSE,1
0,20~29,1,0.408745439,0,1,TRUE,4
0,20~29,1,0.914355552,1,1,FALSE,0
1,20~29,1,0.000747182,0,1,FALSE,3
0,20~29,0,0.033800297,1,1,FALSE,2
0,30~39,1,0.933584667,0,1,TRUE,4
0,30~39,0,0.566446508,1,0,FALSE,2
0,20~29,1,0.425599276,0,1,FALSE,0
0,10~19,0,0.491497935,0,0,TRUE,4
0,30~39,0,0.088418348,0,1,FALSE,4
1,30~39,0,0.021241154,0,0,TRUE,0
1,10~19,1,0.200731833,0,1,TRUE,3
1,30~39,0,0.399680261,0,1,TRUE,3
1,20~29,0,0.808760979,0,0,FALSE,2
1,30~39,1,0.333050825,0,1,FALSE,1
1,10~19,0,0.917908462,0,1,FALSE,4
1,10~19,1,0.152809708,0,1,TRUE,1
0,10~19,0,0.372228713,0,0,FALSE,0
1,30~39,1,0.646009048,0,1,TRUE,0
1,20~29,1,0.084632258,0,0,TRUE,0
1,30~39,1,0.398565122,1,1,TRUE,0
0,20~29,0,0.811797956,0,0,TRUE,0
1,20~29,0,0.93612393,1,1,TRUE,3
0,10~19,1,0.80064593,0,1,TRUE,3
0,10~19,0,0.085683736,0,0,FALSE,2
0,30~39,1,0.222524585,1,1,FALSE,2
1,20~29,1,0.731480673,0,1,FALSE,2
0,30~39,0,0.834005805,0,0,TRUE,4
0,10~19,0,0.661908016,0,0,FALSE,3
1,10~19,0,0.545733697,0,0,TRUE,2
1,10~19,1,0.982542187,0,1,TRUE,2
0,20~29,1,0.352631236,0,1,TRUE,3
0,30~39,1,0.173706365,0,0,FALSE,4
1,10~19,0,0.056901165,0,0,FALSE,4
0,30~39,0,0.504293415,0,0,TRUE,4
0,30~39,1,0.88229243,0,1,TRUE,2
1,30~39,1,0.075973422,0,1,FALSE,0
0,10~19,0,0.467071418,0,0,TRUE,2
0,30~39,0,0.737914311,0,0,TRUE,1
0,30~39,0,0.974785354,0,0,FALSE,4
1,30~39,1,0.322459111,0,0,TRUE,0
0,20~29,0,0.717275237,0,0,TRUE,0
1,10~19,1,0.283524464,1,1,FALSE,2
1,10~19,1,0.204969522,0,1,FALSE,1
0,30~39,0,0.108865997,1,1,FALSE,3
0,20~29,1,0.71361446,1,0,FALSE,3
0,10~19,0,0.929458184,0,1,TRUE,3
1,20~29,1,0.188557907,1,1,TRUE,4
1,10~19,1,0.45213902,0,0,TRUE,3
0,20~29,0,0.734890235,0,1,TRUE,1
1,10~19,1,0.136057361,0,1,FALSE,0
1,10~19,0,0.335918764,0,0,FALSE,3
0,10~19,1,0.000425179,0,1,FALSE,0
0,30~39,1,0.594261866,0,1,TRUE,0
1,10~19,0,0.029174424,0,1,TRUE,1
0,30~39,0,0.80578987,0,1,TRUE,0
0,20~29,0,0.52586957,1,1,FALSE,4
0,30~39,1,0.516527475,0,1,FALSE,3
0,20~29,1,0.105833924,0,1,TRUE,1
1,10~19,1,0.725377461,0,1,TRUE,0
1,30~39,1,0.981974667,0,1,TRUE,3
1,20~29,1,0.139607878,0,0,FALSE,2
0,20~29,1,0.989908422,1,1,FALSE,0
1,10~19,1,0.108696009,0,1,TRUE,0
1,30~39,0,0.93932839,0,1,TRUE,4
0,10~19,1,0.334737252,0,1,TRUE,4
1,20~29,1,0.130340026,0,1,TRUE,4
1,10~19,0,0.329717227,1,1,TRUE,0
1,10~19,0,0.701882606,0,0,TRUE,2
1,30~39,1,0.794953775,0,1,FALSE,3
0,10~19,1,0.997525766,1,1,TRUE,2
0,30~39,0,0.855214461,0,1,TRUE,1
0,30~39,1,0.010645087,0,0,TRUE,3
1,20~29,0,0.751609392,1,0,FALSE,0
1,30~39,1,0.362430123,1,1,TRUE,2
0,30~39,1,0.335701089,1,1,FALSE,2
0,30~39,0,0.40609308,0,0,TRUE,2
1,10~19,1,0.201752134,0,1,FALSE,4
0,30~39,0,0.253455492,0,0,FALSE,1
1,20~29,0,0.660042478,1,1,TRUE,3
1,10~19,1,0.329775569,0,1,TRUE,4
1,20~29,0,0.044603162,0,0,TRUE,1
1,10~19,1,0.516092752,0,1,FALSE,0
0,30~39,1,0.880147614,0,0,TRUE,3
0,30~39,0,0.448707615,0,0,TRUE,3
1,10~19,0,0.70721392,1,0,FALSE,0
0,10~19,1,0.556840402,1,1,TRUE,0
0,10~19,1,0.435186871,1,1,TRUE,3
0,30~39,1,0.936858216,0,1,TRUE,4
0,10~19,1,0.802051218,1,1,TRUE,4
0,30~39,0,0.941131503,0,1,TRUE,2
1,20~29,0,0.713667264,1,0,TRUE,0
1,20~29,1,0.363614133,0,1,TRUE,1
0,30~39,1,0.738960526,0,0,FALSE,3
1,10~19,0,0.427487737,0,0,FALSE,3
1,10~19,1,0.790758026,0,1,TRUE,3
0,30~39,1,0.137642627,0,0,TRUE,1
1,20~29,1,0.370290143,0,1,TRUE,1
0,30~39,0,0.934919113,1,0,TRUE,4
0,20~29,1,0.096103487,1,1,TRUE,2
1,30~39,0,0.130968726,0,0,TRUE,0
0,30~39,1,0.834253434,0,0,TRUE,4
1,20~29,1,0.037407198,0,1,FALSE,1
0,10~19,0,0.884168543,1,1,FALSE,4
1,30~39,0,0.368676128,0,1,FALSE,4
0,30~39,1,0.090445685,0,1,TRUE,0
0,30~39,1,0.348535057,1,1,FALSE,4
1,30~39,0,0.504350788,0,0,TRUE,3
1,20~29,1,0.303154166,0,1,FALSE,2
1,20~29,0,0.477116074,1,0,TRUE,4
1,20~29,0,0.036332754,0,1,TRUE,4
0,20~29,0,0.539975916,0,1,FALSE,2
0,10~19,1,0.695087443,0,1,TRUE,1
0,20~29,0,0.78202052,1,1,TRUE,2
1,20~29,0,0.685487603,0,1,FALSE,3
0,20~29,1,0.300061036,1,1,FALSE,0
0,10~19,1,0.141966598,0,1,FALSE,1
1,10~19,0,0.852749718,1,1,TRUE,2
0,20~29,1,0.712512482,1,1,FALSE,4
0,10~19,1,0.340051506,0,1,TRUE,1
1,20~29,0,0.470751031,0,0,TRUE,3
1,10~19,1,0.105145911,0,1,TRUE,0
1,10~19,0,0.599692605,0,0,TRUE,4
1,30~39,1,0.714799176,0,1,TRUE,1
0,30~39,0,0.461786145,1,0,TRUE,3
1,20~29,1,0.455511014,0,1,TRUE,3
1,20~29,1,0.934418585,0,1,TRUE,1
1,20~29,0,0.328697701,0,0,TRUE,2
1,10~19,1,0.733927545,0,0,FALSE,4
0,20~29,1,0.808057436,0,1,TRUE,3
0,10~19,0,0.674755877,1,1,TRUE,2
0,20~29,1,0.593619679,0,1,TRUE,3
0,10~19,1,0.885756637,0,0,FALSE,4
1,30~39,1,0.358043766,0,0,TRUE,4
1,30~39,0,0.362539591,0,1,FALSE,0
0,10~19,0,0.521715492,0,0,FALSE,0
0,20~29,0,0.025376603,1,0,TRUE,3
1,10~19,1,0.056498319,0,1,TRUE,3
1,30~39,1,0.662894822,0,1,TRUE,2
1,30~39,0,0.464183261,0,1,TRUE,1
0,10~19,0,0.599939666,0,0,TRUE,4
0,10~19,1,0.488941981,0,1,TRUE,0
1,20~29,0,0.411747572,0,1,TRUE,3
1,20~29,0,0.726748144,0,1,FALSE,4
0,20~29,1,0.356212924,0,1,TRUE,0
1,30~39,1,0.540090216,0,1,TRUE,3
0,10~19,1,0.525611903,1,1,TRUE,4
0,10~19,1,0.81642404,0,1,TRUE,2
1,20~29,1,0.242274732,0,1,TRUE,1
1,20~29,0,0.847675314,0,1,TRUE,4
0,20~29,1,0.811643616,0,1,TRUE,1
0,20~29,1,0.583900463,0,0,TRUE,4
1,10~19,1,0.963346418,0,0,TRUE,2
0,30~39,1,0.254803894,0,1,FALSE,0
1,30~39,1,0.994067281,0,1,TRUE,0
1,20~29,0,0.558657302,0,1,TRUE,0
1,30~39,0,0.3755394,0,1,FALSE,1
1,10~19,1,0.310786904,0,1,TRUE,2
1,10~19,0,0.037007632,0,1,TRUE,1
0,10~19,0,0.590578532,1,1,TRUE,3
0,30~39,0,0.308370613,0,0,TRUE,3
0,20~29,1,0.65627233,0,1,TRUE,1
0,20~29,1,0.902522165,0,0,TRUE,3
0,20~29,1,0.177098921,0,1,TRUE,0
0,10~19,0,0.341126496,0,1,FALSE,4
0,10~19,1,0.515510065,0,0,TRUE,4
0,30~39,0,0.161049645,0,0,FALSE,2
0,10~19,0,0.225884995,0,0,FALSE,1
0,20~29,1,0.926929254,0,0,TRUE,1
1,30~39,0,0.984012803,0,0,TRUE,4
0,30~39,0,0.059434674,0,1,TRUE,2
1,10~19,1,0.789416863,0,1,FALSE,3
1,10~19,1,0.161515474,0,1,TRUE,2
1,20~29,0,0.658177996,1,1,TRUE,1
0,10~19,1,0.42761193,1,1,TRUE,4
1,30~39,1,0.494250537,1,1,TRUE,2
1,10~19,1,0.948829806,0,1,TRUE,2
1,20~29,0,0.016634893,0,1,TRUE,2
0,10~19,0,0.967552919,0,0,FALSE,2
0,20~29,1,0.472681757,0,1,TRUE,4
0,20~29,0,0.214210704,0,0,TRUE,2
0,10~19,0,0.641587904,0,0,TRUE,3
1,20~29,0,0.555177296,0,1,FALSE,4
0,20~29,1,0.797207567,0,1,TRUE,1
0,10~19,1,0.527441587,0,1,TRUE,1
1,30~39,1,0.948785484,0,1,FALSE,0
0,20~29,1,0.061214794,0,1,TRUE,4
0,10~19,0,0.248766977,0,1,TRUE,4
0,20~29,1,0.921332526,0,1,TRUE,0
1,10~19,0,0.171789842,1,0,TRUE,1
1,30~39,0,0.219614865,0,0,FALSE,0
0,20~29,1,0.045197312,0,1,TRUE,2
1,20~29,0,0.744652911,0,0,TRUE,1
1,20~29,1,0.065863246,0,1,TRUE,1
0,20~29,0,0.751633084,0,0,TRUE,2
1,20~29,1,0.941462488,0,1,FALSE,3
1,10~19,0,0.742379959,0,0,TRUE,0
1,20~29,1,0.897864295,0,0,TRUE,0
1,30~39,0,0.373912106,0,0,TRUE,4
0,20~29,1,0.602048458,0,1,TRUE,2
0,10~19,1,0.822202194,0,1,FALSE,2
1,10~19,0,0.332591351,0,1,TRUE,3
0,20~29,0,0.563705745,0,1,TRUE,3
0,30~39,0,0.960897058,1,1,TRUE,4
0,20~29,0,0.091751641,1,1,TRUE,1
0,30~39,1,0.854361085,0,1,FALSE,3
0,10~19,1,0.510470956,0,0,TRUE,0
0,20~29,0,0.651375967,0,1,TRUE,3
1,20~29,1,0.454936752,0,1,TRUE,0
1,10~19,0,0.415759109,0,1,TRUE,3
1,30~39,1,0.096650904,0,1,TRUE,4
0,30~39,0,0.01912064,0,0,FALSE,2
0,30~39,1,0.718186558,0,0,TRUE,3
1,10~19,1,0.847102426,1,1,TRUE,4
0,20~29,1,0.502685056,0,1,TRUE,3
0,20~29,1,0.215111868,0,1,TRUE,0
0,20~29,0,0.206868571,1,0,TRUE,0
0,10~19,1,0.452637884,1,1,FALSE,1
1,30~39,1,0.349997699,0,1,TRUE,2
1,10~19,1,0.711012126,0,1,TRUE,2
0,30~39,1,0.330109881,1,1,TRUE,0
1,10~19,1,0.565559648,0,1,TRUE,3
1,10~19,0,0.828793879,0,0,TRUE,3
0,30~39,0,0.34588201,0,0,FALSE,4
1,30~39,0,0.133926103,0,0,FALSE,1
0,10~19,1,0.199671428,1,1,TRUE,3
1,20~29,1,0.080504935,0,1,TRUE,0
1,10~19,1,0.558898252,0,1,TRUE,2
1,30~39,1,0.822008522,0,0,TRUE,2
0,10~19,1,0.571244522,1,0,TRUE,2
0,10~19,1,0.481121601,1,1,TRUE,2
0,20~29,0,0.495698432,0,1,FALSE,0
0,10~19,0,0.82800996,0,0,FALSE,0
1,10~19,1,0.998557987,0,1,TRUE,0
1,20~29,0,0.264845625,1,1,TRUE,3
1,10~19,1,0.835174865,1,1,TRUE,4
0,20~29,1,0.642102104,0,1,FALSE,2
0,20~29,0,0.687886737,0,0,FALSE,3
0,10~19,1,0.290768354,0,0,TRUE,4
0,30~39,1,0.319819056,1,1,FALSE,1
1,10~19,0,0.069012147,0,1,TRUE,4
1,10~19,0,0.794654002,0,0,TRUE,0
0,20~29,0,0.25349195,0,0,TRUE,2
1,30~39,1,0.646867119,0,1,TRUE,4
1,20~29,1,0.054289656,0,1,TRUE,3
0,20~29,0,0.758137413,1,0,FALSE,4
1,30~39,1,0.311985933,0,1,TRUE,4
1,30~39,0,0.054793373,0,0,FALSE,4
1,10~19,1,0.692655011,1,1,FALSE,1
1,30~39,1,0.329545673,0,1,TRUE,1
1,10~19,0,0.295228278,1,1,TRUE,0
1,10~19,1,0.794494641,0,1,TRUE,0
0,20~29,0,0.874063344,0,1,TRUE,0
1,20~29,0,0.670737507,0,0,TRUE,0
0,30~39,0,0.093129984,0,0,TRUE,4
0,20~29,1,0.076736311,1,1,TRUE,3
1,10~19,0,0.22808428,0,1,TRUE,1
0,30~39,0,0.673161527,0,0,TRUE,4
0,30~39,1,0.064252737,0,1,TRUE,4
0,30~39,0,0.49677756,0,0,TRUE,3
0,20~29,1,0.707451582,1,1,FALSE,2
1,10~19,1,0.09246916,0,0,TRUE,3
0,10~19,0,0.121620441,1,0,TRUE,2
0,10~19,1,0.951346034,0,1,TRUE,4
0,30~39,1,0.988061923,0,1,FALSE,2
0,20~29,0,0.561140744,0,1,TRUE,1
0,30~39,0,0.764485198,0,1,TRUE,1
1,20~29,0,0.100185199,1,1,FALSE,0
0,30~39,0,0.553899821,0,1,TRUE,2
0,10~19,1,0.912299337,0,1,TRUE,2
0,10~19,0,0.686880886,0,0,TRUE,1
0,30~39,1,0.476303382,0,1,FALSE,0
1,10~19,1,0.027488856,0,1,TRUE,1
0,10~19,0,0.141430175,0,0,TRUE,3
0,30~39,0,0.031675373,0,1,FALSE,4
0,30~39,1,0.748941115,0,0,TRUE,0
0,20~29,1,0.791986688,0,1,FALSE,4
0,20~29,1,0.245879854,0,1,TRUE,2
0,30~39,0,0.087650422,0,0,FALSE,1
1,30~39,1,0.977480042,0,1,TRUE,0
1,30~39,1,0.067718174,0,0,TRUE,0
0,10~19,1,0.95326854,0,1,TRUE,3
0,30~39,0,0.147402434,0,1,FALSE,1
0,30~39,0,0.202046566,0,1,FALSE,1
1,30~39,0,0.225951516,0,0,TRUE,1
1,30~39,0,0.251679125,1,1,TRUE,3
0,10~19,1,0.027137909,0,1,FALSE,1
1,30~39,0,0.554556255,0,1,TRUE,2
1,20~29,0,0.135865051,0,0,TRUE,0
0,10~19,0,0.122922001,0,0,TRUE,1
1,30~39,1,0.766681368,0,0,TRUE,1
0,20~29,1,0.871887528,0,1,TRUE,0
1,30~39,1,0.421183539,0,0,TRUE,2
1,10~19,0,0.301829758,0,1,FALSE,4
0,10~19,1,0.671684582,0,1,TRUE,0
0,30~39,0,0.217979645,1,0,TRUE,1
1,30~39,0,0.288511459,0,0,TRUE,2
1,20~29,1,0.132958733,0,1,FALSE,0
0,10~19,1,0.247355564,1,0,TRUE,2
0,20~29,1,0.489251641,0,1,TRUE,0
0,20~29,0,0.015863834,0,1,FALSE,3
0,20~29,0,0.10520769,1,1,TRUE,1
1,30~39,1,0.286183292,0,0,FALSE,2
0,30~39,1,0.543564519,0,1,TRUE,2
1,20~29,1,0.161181868,0,1,FALSE,1
0,20~29,1,0.250266249,0,0,FALSE,4
0,30~39,1,0.252334875,0,1,FALSE,3
0,10~19,1,0.051513835,0,0,TRUE,1
1,30~39,1,0.868878981,0,0,FALSE,3
0,20~29,0,0.078510679,1,0,TRUE,1
1,20~29,0,0.140314176,0,0,TRUE,3
1,30~39,1,0.807821862,0,1,FALSE,2
1,10~19,0,0.277105708,1,1,TRUE,4
0,30~39,0,0.930926633,0,0,TRUE,0
1,20~29,1,0.745825962,0,1,TRUE,4
1,30~39,0,0.949911628,0,0,FALSE,3
0,20~29,1,0.845144088,0,1,TRUE,1
1,10~19,1,0.140247353,0,0,TRUE,0
1,20~29,0,0.729784054,0,0,TRUE,3
1,10~19,0,0.259906376,0,0,FALSE,0
1,10~19,1,0.674714934,0,1,TRUE,2
1,30~39,1,0.201475826,0,1,TRUE,4
1,20~29,1,0.579370297,0,1,FALSE,1
1,20~29,0,0.315977978,0,1,FALSE,4
1,20~29,1,0.626131763,0,0,TRUE,2
1,30~39,1,0.767008457,0,0,TRUE,2
1,20~29,1,0.060715418,0,1,TRUE,1
0,10~19,1,0.232045035,1,0,TRUE,1
0,10~19,1,0.838724168,1,1,FALSE,1
1,20~29,0,0.10148877,0,1,TRUE,3
0,30~39,0,0.852410355,1,1,TRUE,2
0,10~19,1,0.943811464,0,1,FALSE,0
1,10~19,1,0.061912231,0,1,FALSE,2
0,20~29,0,0.802023473,0,0,FALSE,1
0,10~19,1,0.330685805,0,1,FALSE,1
0,30~39,1,0.009926518,0,0,TRUE,2
0,10~19,1,0.260907711,0,1,FALSE,4
1,10~19,1,0.029294929,0,1,FALSE,0
1,10~19,0,0.550063562,0,0,TRUE,3
0,20~29,1,0.065360266,0,0,TRUE,2
0,10~19,0,0.310394051,0,0,TRUE,4
1,30~39,1,0.6206285,0,1,TRUE,0
1,30~39,1,0.315536879,1,1,TRUE,4
0,30~39,1,0.5635259,0,1,TRUE,0
1,10~19,1,0.238339046,0,1,TRUE,4
0,30~39,1,0.252994509,0,1,TRUE,1
1,10~19,0,0.757785363,0,0,TRUE,3
1,10~19,1,0.096507767,1,1,TRUE,2
1,30~39,1,0.851340721,0,0,TRUE,3
1,30~39,1,0.931537114,0,1,TRUE,4
0,10~19,1,0.434860114,0,1,TRUE,1
0,30~39,1,0.87228624,0,1,TRUE,2
0,20~29,1,0.586097514,0,1,TRUE,2
0,30~39,1,0.752624599,0,0,TRUE,2
1,30~39,1,0.844623668,0,1,TRUE,4
1,20~29,1,0.597918454,1,1,TRUE,3
1,10~19,0,0.340615035,0,1,FALSE,2
0,10~19,0,0.498683196,0,0,FALSE,0
1,10~19,1,0.422561411,0,0,TRUE,4
0,10~19,0,0.379139647,0,0,TRUE,4
1,20~29,1,0.045174502,0,1,TRUE,3
0,10~19,1,0.909403753,0,1,TRUE,4
0,20~29,0,0.566805641,0,0,TRUE,3
0,30~39,1,0.676638955,0,0,TRUE,1
0,10~19,0,0.85722849,0,0,TRUE,3
1,10~19,0,0.120707746,0,1,TRUE,4
1,10~19,0,0.062105861,0,0,TRUE,0
1,10~19,0,0.647765751,0,1,TRUE,3
1,10~19,1,0.254830354,0,1,TRUE,2
1,20~29,1,0.108492367,0,1,TRUE,0
0,30~39,1,0.901545046,0,1,TRUE,4
0,30~39,0,0.864214121,0,0,TRUE,2
0,30~39,0,0.185318661,0,0,TRUE,2
0,20~29,1,0.953347072,0,1,TRUE,1
0,30~39,0,0.473082504,1,0,TRUE,3
1,30~39,1,0.024366074,1,1,TRUE,4
0,20~29,0,0.715580379,0,1,TRUE,2
0,20~29,0,0.064523755,0,0,TRUE,2
0,30~39,0,0.818629846,0,0,TRUE,4
1,20~29,0,0.960944759,0,0,FALSE,3
0,30~39,0,0.08324393,0,1,TRUE,1
0,30~39,1,0.128552573,0,0,FALSE,2
1,10~19,0,0.004755977,1,1,TRUE,0
0,30~39,0,0.211931279,0,0,TRUE,2
0,20~29,0,0.70793932,0,0,FALSE,2
0,20~29,0,0.211329559,1,0,FALSE,1
1,30~39,1,0.277594097,0,1,TRUE,4
0,20~29,1,0.758902834,1,1,TRUE,4
0,30~39,1,0.052945151,0,0,TRUE,4
1,20~29,0,0.281394205,0,0,TRUE,2
1,10~19,1,0.954444099,1,1,TRUE,4
